id,category,action,owner,ledger_status,project,file,claim,note,what_would_settle_it,how_long
C050,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"The power fix failed: 12 series and 2,258 markets yielded only 726 market-horizon observations across 663 markets; bucket CIs ±11–29pp; 0 of 7 Polymarket values","an honest reversal of an over-promise, stating its own power: bucket ranges +/-11-29 out of 100, 0 of 7 Polymarket values excluded",,
C051,NOT-A-CLOSURE,,,SUGGESTIVE,,kalshi-inplay-bot/audit/LEDGER.md,The Polymarket→Kalshi transfer the live strategy depends on has no positive evidence behind it,"correctly worded as 'no positive evidence', not 'refuted'",,
C052,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"Flow following on Kalshi has no signal: corr(flow, outcome − price) = −0.052, p = 0.053; whales p = 0.454; flow side won 51.24%","1,376 settled markets, residual against price, correct unit. The best-powered null in P2.",,
C053,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"Kalshi's trade feed carries no account identifier of any kind, so identity-level copy trading on Kalshi is impossible","structural -- no account identifier, so identity-level copy trading on Kalshi is impossible. Closes a whole family.",,
C054,NOT-A-CLOSURE,,,SUGGESTIVE,,kalshi-inplay-bot/audit/LEDGER.md,Crypto 15-minute markets have near-perfectly two-sided taker flow (one-sidedness 0.071 BTC / 0.005 ETH) vs 0.85–0.92 for thin tennis markets,descriptive corroboration,,
C055,NOT-A-CLOSURE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,Settled markets encode their own ground truth: expiration_value on a settled KXTEMPDCH-…-T76.99 *is* the observed temperature,a clever ground-truth fact,,
C056,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"Persistence + hour-of-day beats climatology in all four cities, Brier 0.058–0.093 vs 0.163–0.294","strict time split, leak assertion, clustered bootstrap over settlement hours, after the 8,090 correction",,
C057,NOT-A-CLOSURE,,,RETRACTED,,kalshi-inplay-bot/audit/LEDGER.md,"The model was validated on 8,090 independent test markets",retracted -- and still live in shortlist.md:113,,
C058,NOT-A-CLOSURE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"A temperature ladder is one reading, not 10 markets: the independent unit is (city, settlement hour) — 512 for KXTEMPDCH, 66 for each daily KXHIGH* family",the correction that reframes the weather thread,,
C059,NOT-A-CLOSURE,,,RETRACTED,,kalshi-inplay-bot/audit/LEDGER.md,"Seven daily KXHIGH* families clear the 50-contract capacity bar by 7–49×, so weather is not capacity-limited",retracted -- and still live in shortlist.md and GO_NO_GO.md,,
C060,NOT-A-CLOSURE,,,SUGGESTIVE,,kalshi-inplay-bot/audit/LEDGER.md,"Exactly 1 of 11 temperature families (KXTEMPDCH) clears both the 481-settlement power bar and the 50-contract depth bar, and it clears recurrence by only 512 vs",SUGGESTIVE; the depth half rests on ~12 snapshots and the author says so,,
C061,NARROW,REOPEN,devig,SUGGESTIVE,,kalshi-inplay-bot/audit/LEDGER.md,Whether the weather model beats the Kalshi mid is unmeasured and blocked on days of recorded books,"'whether the weather model beats the mid is unmeasured and blocked' -- while C096, in another project a week earlier, measured a weather model against market ASKS and it LOST. Different family and benchmark, so not a refutation. But the root audit calls this the largest unexplored lead in the repo, and neither it nor P2 cites C096.","Before spending a recorder on weather-versus-the-mid -- the root audit's top-ranked item -- read C096. A different project scored a weather model against market asks on 600 sealed contracts and LOST (0.2048 vs 0.1690), and its blend gate failed an event-clustered bootstrap. Different family and benchmark, so it does not settle the question. It changes the prior.",a reading pass before a recorder job
C062,NOT-A-CLOSURE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"Weather volume: median 12–147, p90 1,400–2,900, 19.7–27.7% of markets never trade","volume fact, self-corrected",,
C063,NOT-A-CLOSURE,,,SUGGESTIVE,,kalshi-inplay-bot/audit/LEDGER.md,Synthetic control PASSES: 0 of 18 negative-control false positives and 3 of 6 positive-control detections,"prose says 3 positive-control detections, the JSON says 2. PASS survives either way.",,
C064,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,The first synthetic control was mis-specified (mid = truth + noise) and reported a false FAIL; corrected to pin the mid at the true probability,self-caught mis-specification; adding a positive control unprompted is the best methodological decision in the corpus,,
C065,NOT-A-CLOSURE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,A datetime64[us] vs [ns] unit error made every price lookup silently miss; caught by an assertion,unit error caught by an assertion,,
C066,BUG,RELABEL,coordinator,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"The orderbook parser unwrapped a non-existent ""orderbook"" key. Every book snapshot from 07:30 to 09:15 UTC was an empty marker with correct row counts","THE ORDERBOOK PARSER UNWRAPPED A NON-EXISTENT 'orderbook' KEY -- diagnosed, quarantined and regression-tested here on 2026-07-30. THIS IS THE SAME BUG AS M001, which market-selection re-discovered on 2026-08-02 and 'independently reproduced on 85 markets', and which then blocked the crypto market-making thread for six days. The fix was already on disk with 9 tests.","Record in the root LEDGER.md that M001's bug was already diagnosed, quarantined and regression-tested here on 2026-07-30 -- three days before it was re-discovered, and six days before it stopped blocking crypto. The lesson is about discoverability, not about the bug.",minutes
C067,NOT-A-CLOSURE,,,SUGGESTIVE,,kalshi-inplay-bot/audit/LEDGER.md,"116 hypotheses evaluated with BH-FDR ""applied across this whole ledger""","internally inconsistent FDR claim, flagged",,
C068,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,Across 116 hypotheses the number producing a tradeable edge on Kalshi is zero,"116 hypotheses, zero tradeable edges -- the headline",,
C069,NOT-A-CLOSURE,,,RETRACTED,,kalshi-inplay-bot/audit/LEDGER.md,40 tennis wallets average −5.6% copyable ROI,"retracted, self-caught",,
C070,NOT-A-CLOSURE,,,SUGGESTIVE,,kalshi-inplay-bot/audit/LEDGER.md,Coverage predicts reliability: below 10% price-evidence coverage the copyable figures are noise,"an operational rule, not a measured relationship",,
C071,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,Static lifetime ranking is broken for a live tool — it ranked first a wallet that last traded 57 days earlier,structural,,
C072,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,The wallet screen does not survive out-of-sample validation. Across five configurations the selected wallet never beat the selection null; best p = 0.155; rank ,"split-sample plus thousands of random re-deals -- it simulates the SCREEN, not the strategy. The best-designed test in the corpus.",,
C073,NOT-A-CLOSURE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,The one configuration showing rank correlation +0.456 at p = 0.033 is not promoted — it is 1 of 5 configurations tried,a multiple-comparisons decision,,
C074,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,The luck bar depends on the pool it is computed over: +4.5p (gate survivors) / +7.1p (50+ measured trades) / +9.4p / +48.4p (all 25). Tightening a gate flipped ,the luck bar depends on the pool it is computed over -- tightening a gate flipped a wallet from fail to pass with no record changing,,
C075,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"The deep backfill tripled the data and every candidate got worse: the headline wallet fell +5.9p → +3.0p on 5 extra trades, and its own split test went +7.7p → ",tripled the data and every candidate got worse,,
C076,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,Every wallet with enough volume to be statistically meaningful is a hedger — the three largest hold both outcomes 72–86% of the time,volume and directionality are anti-correlated,,
C077,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"The full-market answer: no detectable copyable edge. 6,937 matches, 1,768,617 trades, 42,652 wallets; of 493 wallets with 100+ calls, BH returns 0 discoveries a","42,652 wallets, one match = one call, 0 BH discoveries at 5% and 10%, and FEWER p<0.05 wallets than chance predicts. The strongest negative result in the entire corpus.",,
C078,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"The luck bar fell from +21.6p to +13.2p as the sweep progressed while top observed edges fell with it — the signature of noise, not of a search converging",the luck bar FELL as the sweep grew -- the signature of noise,,
C079,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"The edge exists and it dies inside 15 seconds. At 0 s delay, 32 wallets exceed t>3 against 0.47 expected; at 15 s, 1; at 60 s, 2","the edge is real and dies inside 15 seconds, with the null expectation computed per delay",,
C080,NOT-A-CLOSURE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"Three sample-size errors were found and fixed while establishing C079: raw trades counted as calls, a wallet's own later trades counted as the market moving for",three sample-size errors found and fixed,,
C081,NOT-A-CLOSURE,,,SUGGESTIVE,,kalshi-inplay-bot/audit/LEDGER.md,"One candidate survives everything: 0x37c1ff27d21b, +8.9p on 192 delay-adjusted trades, p = 0.0079, halves +7.1/+10.8, never trades out — but it does not clear t",SUGGESTIVE and explicitly below its own pass mark,,
C082,BUG,REOPEN,nobody,BROKEN,,kalshi-inplay-bot/audit/LEDGER.md,"Known defect, unfixed: the follower model breaks for traded-out positions — follower_is_win disagrees with the wallet's is_win in 42.4% of positions the wallet ","KNOWN AND UNFIXED: the follower model disagrees with the wallet's own outcome on 42.4% of traded-out positions, and one affected wallet (33.7%) is IN THE FROZEN FOLLOW LIST while the forward verdict is pooled. One contaminated wallet in four corrupts it. Must be fixed before the forward record is scored.","The follower model disagrees with the wallet's own outcome on 42.4% of traded-out positions, and a contaminated wallet sits in the frozen follow list feeding a POOLED forward verdict. Fix before that record is ever scored.","a fix, then a rescore"
C083,BUG,RELABEL,nobody,BROKEN,,kalshi-inplay-bot/audit/LEDGER.md,"Known defect, unfixed: holding_seconds measures entry → resolved_at, a metadata finalisation timestamp (160 h on single matches), not match end",KNOWN AND UNFIXED: holding_seconds measures entry to a metadata finalisation timestamp -- 160 hours on single matches. Contaminates 100% of the headline candidate's record.,"holding_seconds is entry-to-finalisation, not entry-to-match-end. Mark every hold-duration figure in P3 as contaminated.",minutes
C084,NOT-A-CLOSURE,,,UNVERIFIED,,kalshi-inplay-bot/audit/LEDGER.md,"Prematch/live phase classification is unaudited and long ""live"" holds look wrong","UNVERIFIED, openly unaudited",,
C085,NOT-A-CLOSURE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"Verified API constraints: prices-history bottoms out at 1-minute fidelity; /activity rejects offset > 5000 (one wallet had 91,561 records and would have silentl",verified API constraints,,
C086,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"Delay sensitivity is flat 10 s → 60 s, but this must not be read as ""delay is harmless"": 823 of 1,164 usable observations come from 1-minute bars that cannot re","correctly refuses to over-read its own null -- 823 of 1,164 observations come from 1-minute bars that cannot resolve sub-minute differences",,
C109,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"For all six deep-backfilled finalists, removing the top 5% of trades collapses copyable ROI to ~zero or negative; the CI spans zero for five of six. Outlier dep",removing the top 5% of trades collapses ROI to zero or negative for all six finalists,,
C110,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,Trap 1 — favourite-longshot / tail_risk_asymmetry: a wallet buying at $0.945 with a 98.9% win rate had two losses in 181 trades; average win +$7.21 vs average l,"the tail-risk trap: two losses in 181 trades, one loss erasing 13.9 wins, while looking excellent on three metrics",,
C111,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"Trap 2 — convexity bias in mean-of-ROI: on a binary market a loss floors at −100% while a cheap win is unbounded, so random fill-price variation biases average ","convexity bias in mean-of-ROI, demonstrated by trimming",,
C112,NOT-A-CLOSURE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"Three defects found in live data, all flattering results: raw (capital-weighted) vs copyable (equal-weighted) ROI were subtracted from each other and could show","three defects, all flattering results",,
C113,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"The backtester cannot apply its minimum-liquidity gate to historical candidates, because book depth at the moment of a wallet's entry usually does not exist; ru",states its own limitation -- every historical copyable-ROI figure is unfillability-tested,,
C114,NOT-A-CLOSURE,,,SUGGESTIVE,,kalshi-inplay-bot/audit/LEDGER.md,"Total book depth flatters thin markets: $14.55 within one cent of touch vs $2,178 across the whole ladder on one real market",n=1 but structural,,
C115,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,Survivorship bias in the wallet population is not corrected and cannot be — wallets become visible by doing something noticeable and leaderboards list winners,"survivorship is not corrected and cannot be, said plainly",,
C116,NOT-A-CLOSURE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,Upstream schema drift is the biggest silent risk; it is detected and surfaced as a first-class alertable event,"a design, with no drift event yet reviewed",,
C087,NOT-A-CLOSURE,,,SUGGESTIVE,,kalshi-inplay-bot/audit/LEDGER.md,One-week historical shadow-copy replay produced no realistic scenario with ≥10 accepted resolved trades; 0 s scenarios lost $8.46–8.57; the only positive cases ,the report labels itself 'insufficient evidence' and refuses the positive cells,,
C088,FLOOR,RELABEL,nobody,SUGGESTIVE,,kalshi-inplay-bot/audit/LEDGER.md,"Broad leaderboard consensus copying is rejected. The main setting (3 wallets, 6 h, 60 s, 1¢) produced 0 accepted resolved entries in all five niches; the unfilt",'Broad leaderboard consensus copying is REJECTED' -- on 0 accepted resolved entries in all five niches. The ledger says so itself: 'the main setting is a null-by-no-data.' A rejection with no measurement under it. The unfiltered crypto control losing $40.17 on $40 is real; the headline is not.,Rewrite 'consensus copying is REJECTED' as 'produced no data' -- 0 accepted resolved entries is not a rejection. The crypto control result stands on its own and should carry the sentence.,minutes
C089,NOT-A-CLOSURE,,,SUGGESTIVE,,kalshi-inplay-bot/audit/LEDGER.md,"Measured Polymarket public-trade visibility delay: mean 65.9 s, range 33.6–260.3 s across 26 genuinely new post-baseline trades","SUGGESTIVE at n=26, and it independently corroborates C079",,
C090,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"Runs 2, 4 and 6 were invalidated (a CLOB base_fee mis-converted into the dynamic fee formula; two partial runs) and excluded from all performance calculations w",invalidated runs excluded and preserved -- the best experiment hygiene in the corpus,,
C091,NOT-A-CLOSURE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"9 paper positions, $9.08 cost, $0.00 realised P&L, 0 resolved — nothing about profitability is established",nothing claimed,,
C092,NOT-A-CLOSURE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"Data-quality checks: 0 impossible prices, 0 non-positive sizes, 0 clock-corrupt rows, 0 crossed books; 425 traded conditions lack metadata",data-quality checks,,
C093,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"47,163 of 47,187 accepted daily-temperature contracts resolve exactly as the finalised official NOAA/NCEI observation says; 8 mismatches quarantined, 16 scalar ","47,163 of 47,187 contracts resolve exactly as the official observation says",,
C094,NOT-A-CLOSURE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"NDFD historical forecast pipeline: 268 issue jobs, 268 files, zero missing, 13,380 forecast rows, with a strict noon-UTC day-before publication cutoff to preven",a leak-resistant pipeline design,,
C095,NOT-A-CLOSURE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"Baseline model validation Brier 0.127875, log loss 0.410428 on 5,348 predictions after training-only isotonic calibration","engineering, explicitly not proof of tradeable profit",,
C096,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,The Phase 7 gate FAILED: model Brier 0.204805 vs market-ask Brier 0.168963 on the same 600-contract sample. The model loses to the market.,"THE GATE FAILED: model 0.204805 vs market-ask 0.168963 on 600 contracts, sealed test. The most consequential single result in the corpus for weather -- and no other project references it.",,
C097,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"The useful form is a consensus blend of 89% market / 11% weather, which improved validation Brier 0.168963 → 0.168309 — but an event-clustered bootstrap over 2,","an event-clustered bootstrap, the correct unit, and the gate does not pass",,
C098,NOT-A-CLOSURE,,,SUGGESTIVE,,kalshi-inplay-bot/audit/LEDGER.md,"Thresholded historical price simulation returned optimistic +6.71, realistic +1.16, stress +0.58 on 168/102/60 entries",SUGGESTIVE and explicitly overridden by C096,,
C099,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"All five paper exit policies lost money on the 28-event training split (hold −$44.64, time-adjusted −$39.06, edge/partial −$48.18); the 7-event validation gain ",all five exit policies lost on 28 independent events; the 7-event validation gain was rejected as a small-sample anomaly,,
C100,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,The extreme-disagreement rule (price ≤20¢ while the model says ≥50%) lost 56.5% of deployed capital over 32 training events and 8.3% over 12 validation events; ,"three structurally different methods, all negative, against a pre-declared gate",,
C101,EVIDENCE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,Directional weather trading fails the historical gate. Weather is a forward research collector only; no real-money weather deployment is permitted,the decision that follows,,
C102,NOT-A-CLOSURE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"Live forward collector archives NBM, GFS, ECMWF, plus DWD ICON / GEM / GEFS in shadow mode; paper sizing is quarter-Kelly $2–$10 with a $25 total exposure cap",a forward design with a stated promotion rule,,
C103,NOT-A-CLOSURE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"The trading server's calls channel was exported: 176 messages, 174 by the owner, 2026-06-30 → 2026-07-29, pulled 2026-07-30 11:30",the export exists and what it contains,,
C104,NOT-A-CLOSURE,,,?,,kalshi-inplay-bot/audit/LEDGER.md,"Whether those posted calls have any edge — persistence, shrinkage for sample size, edge decay after the call, adverse selection","NEVER ATTEMPTED -- 'the largest completely untested item in the corpus'. Not a wrong closure; a thread never opened, and it is the same one as CH111.",,
C105,NARROW,RELABEL,coordinator,SUGGESTIVE,,kalshi-inplay-bot/audit/LEDGER.md,"Two different tennis cost bars are in circulation. P2 uses 2.4¢ throughout (copytrade_tests_v2.py:42, ""user's measured Kalshi tennis round trip"") and reports th","TWO DIFFERENT TENNIS COST BARS ARE IN CIRCULATION. P2 uses 2.4c throughout and reports intervals that 'exclude the 2.4c bar'; P1 measured 4.14c on real books. Conclusions phrased as 'clears the 2.4c bar' do not clear 4.14c, and the price-matched copy-trading result clears 4.14 only marginally. A THIRD bar now exists: tennis measured 4.79c forward on 2026-08-09.","Three tennis cost bars are now in circulation -- 2.4c, 4.14c and 4.79c. Say which applies where, once, somewhere central.",minutes
C106,NOT-A-CLOSURE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"Nothing price-only is profitable on Kalshi tennis (momentum, fade-the-drop, ride-the-rise, buy-high, longshot), as taker or maker","SETTLED for momentum, UNVERIFIED for buy-high and maker",,
C106b,DATA,RELABEL,tennis,UNVERIFIED,,kalshi-inplay-bot/audit/LEDGER.md,"Kalshi tennis prices are calibrated to ±2.1¢ in every 5¢ bucket, and cheap underdogs are slightly overpriced (favourite-longshot bias present on Kalshi)","'Kalshi tennis prices are calibrated to +/-2.1c in every 5c bucket, and cheap underdogs are slightly OVERpriced' -- no artifact preserved. P2 spent a whole session on exactly this question (C049/C050) without knowing a prior tennis-specific measurement existed. B027 later answered it properly.","Point at B027, which measured Kalshi tennis calibration properly on 6,519 events.",minutes
C106c,NARROW,REOPEN,tennis,UNVERIFIED,,kalshi-inplay-bot/audit/LEDGER.md,"The real thesis — ""price diverges from score"" (e.g. an underdog won a set but is still priced <30%) — is untestable on the candlestick API, which carries no sco","THE BIGGEST LIVE THREAD HERE, AND THE LEDGER NAMES IT ITSELF: 'this reframes every negative result in P1. All of C001-C007 concern PRICE-VISIBLE information, which the market prices correctly. None of it tests whether the market prices the SCORE correctly.' The forward tape built to test it ran for two days and stopped.","The real thesis -- price diverges from score -- has never been tested, and the ledger says every negative result in P1 is about price-visible information only. The forward tape built for it ran two days. tennis-paper-forward is now recording live matches with a brief per match, which is the same shape.","a design question, then forward time"
C107,NOT-A-CLOSURE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,Six of nine fee implementations on this machine lack the float-dust guard and overcharge by a cent at exactly-representable amounts,"the fee float-dust defect, since consolidated repo-wide",,
C117,DATA,RELABEL,devig,?,,kalshi-inplay-bot/audit/LEDGER.md,"Only 124 of 7,493 Kalshi series charge maker fees at all (fee_type: quadratic_with_maker_fees); the other 7,369 charge makers nothing. Where maker fees do apply","'whether the tennis series sit inside the 124 maker-fee series is unrecorded anywhere and is the cheapest open question in the corpus'. IT IS RECORDED: S010 (maker fee zero on Challenger/ITF, 91% of the book), M008 (78 of 3,074 series) and S025 (the two maker-fee tennis series hold 34.4% of volume on 5.8% of markets). Answered three times over, in another folder.","Answer the 'cheapest open question in the corpus' by pointing at S010, S025 and M008.",minutes
C108,NOT-A-CLOSURE,,,SETTLED,,kalshi-inplay-bot/audit/LEDGER.md,"The live bot is currently configured for real money: gui.py --live --bankroll 125 --stake-pct 5, with a private key present and 5 open positions carrying restin",a configuration fact -- and the reason C011 and C012 matter,,
SO001,DATA,RELABEL,devig,-,,soccer/LEDGER_SOCCER.md,"*(market-selection/SHORTLIST.md, carried into this folder)* ""South American / Mexican soccer has free Pinnacle CLOSING odds backfillable to 2012 — Liga MX 4,437","RETRACTED by its own author, and the retraction reaches another folder: free Pinnacle closing odds are present on 0 of 139 rows INSIDE the Kalshi window, falling 100% in 2022 to 0.0% in 2026. That is T014's failure at a second site. M018 records the same source as SETTLED with historical counts and reads as though the data is usable now.","M018 says free Pinnacle closing lines 'genuinely exist' for four leagues Kalshi trades, with historical match counts. SO001 measured 0 of 139 inside the Kalshi window and 0.0% in 2026. Both are true; only one is useful. Say which.",minutes
SO002,NOT-A-CLOSURE,,,-,,soccer/LEDGER_SOCCER.md,"*(this session, 2026-08-08, acted on for about an hour)* ""ESPN serves stub bodies under concurrency, so an empty match timeline is a throttle to retry."" Three r","retracted the same session, and the retraction is measured rather than asserted",,
SO003,NOT-A-CLOSURE,,,SETTLED,,soccer/LEDGER_SOCCER.md,"The joined soccer dataset is 160 matches over 5 competitions, one row each, every feature carrying a ""when was this knowable"" stamp.","dataset fact, with 480 knowability assertions",,
SO004,NOT-A-CLOSURE,,,SUGGESTIVE,,soccer/LEDGER_SOCCER.md,Kalshi's soccer price sits close to the consensus closing line.,SUGGESTIVE at 32 matches; direction reproduces T012 and M011 on a third sport,,
SO005,NOT-A-CLOSURE,,,SETTLED,,soccer/LEDGER_SOCCER.md,The soccer closing line is 33% populated and structurally 0% for two competitions.,coverage fact,,
SO006,FLOOR,RELABEL,soccer,?,,soccer/LEDGER_SOCCER.md,"The soccer selection canary is UNTESTABLE as built, so it is not known whether matches carrying a closing line differ from those that do not.","the selection canary returned UNTESTABLE with one arm empty, and was then CLOSED AS NOT REPRODUCIBLE because the matches fell out of Kalshi's ~69-day window. Correctly handled -- they ran the generalised question instead (SO040/SO041) -- but it is the second time retention has destroyed an answer before anyone could check it.","Record that this was closed by RETENTION, not by evidence -- the matches fell out of Kalshi's ~69-day window before the canary could be re-run. It is the second answer this window has destroyed.",minutes
SO007,EVIDENCE,,,SETTLED,,soccer/LEDGER_SOCCER.md,"The Kalshi price reacts to a goal, hard and fast.","229 goals from 130 fixtures, descriptive and clean",,
SO008,NOT-A-CLOSURE,,,UNVERIFIED,,soccer/LEDGER_SOCCER.md,"Red cards move the price much LESS than goals, not more.","UNVERIFIED at 26 red cards, with the floor effect named",,
SO009,EVIDENCE,,,SETTLED,,soccer/LEDGER_SOCCER.md,"The displayed match minute is not real elapsed time, by a large and measured margin.",362 events carrying both clocks,,
SO010,NOT-A-CLOSURE,,,?,,soccer/LEDGER_SOCCER.md,"The scoring team's price drifts +4¢ from T−5 to T−1, before the goal.",REFUTED AS A SIGNAL by its own author -- the sample is conditioned on having scored and no control was built,,
SO011,EVIDENCE,,,SETTLED,,soccer/LEDGER_SOCCER.md,A results-and-form model loses to the bookmakers on soccer.,"2,875 test matches, train/test split, and a positive control that proves the test can detect a large improvement. Reproduces the tennis Stage 0-5 result on a second sport.",,
SO012,EVIDENCE,,,SETTLED,,soccer/LEDGER_SOCCER.md,"ESPN has no play-by-play at all for some fixtures, and the gap clusters by competition.","0 of 26 empty matches recovered after four retries; the rate is flat in concurrency, so it is a real coverage gap",,
SO013,NOT-A-CLOSURE,,,SETTLED,,soccer/LEDGER_SOCCER.md,The 17.5-minute clock error (SO009) applies to price joins and not to a comeback table.,"definitional, and recorded because the tasking asserted the opposite",,
SO014,BUG,REOPEN,mlb,SETTLED,,soccer/LEDGER_SOCCER.md,ESPN's edge blocks browser-shaped User-Agents.,"ESPN's edge returns 403 to browser-shaped User-Agents and 200 to curl's -- so every ESPN script in that folder was DEAD, NOT DEGRADED. The row itself notes mlb/ and market-selection/ also fetch ESPN. VERIFIED BY THIS AUDIT 2026-08-11 and it reaches further than the row says.","ESPN returns 403 to browser-shaped User-Agents. ELEVEN scripts in mlb/ and market-selection/ fetch ESPN with exactly that shape, and this audit re-measured it on 2026-08-11: Mozilla/5.0 (...) 403, bare token 403, curl 200, no header 200. Those scripts are dead right now, and several record a failure as 'not found'.",one header change per script
SO015,NOT-A-CLOSURE,,,SETTLED,,soccer/LEDGER_SOCCER.md,"Kalshi lists 20 per-match soccer series, including the Premier League and the Champions League.","existence fact, explicitly silent on liquidity",,
SO016,EVIDENCE,,,SETTLED,,soccer/LEDGER_SOCCER.md,"The ""Kalshi soccer is mostly international friendlies"" reading of tape_soccer_scan.json (139 of 210 tickers) is a calendar artifact.",the friendlies reading was a calendar artifact -- that fortnight was the international break,,
SO017,NOT-A-CLOSURE,,,SUGGESTIVE,,soccer/LEDGER_SOCCER.md,ESPN carries goal minutes and absolute timestamps back to 2015 for these competitions.,SUGGESTIVE on 4 probes,,
SO018,NOT-A-CLOSURE,,,SUGGESTIVE,,soccer/LEDGER_SOCCER.md,The comeback replay reproduces football's own base rates.,a sanity benchmark on a sample,,
SO019,NOT-A-CLOSURE,,,?,,soccer/LEDGER_SOCCER.md,"How often the team that is behind comes back and wins, one goal down.","descriptive, and it says the columns are one sample seen repeatedly",,
SO020,NOT-A-CLOSURE,,,?,,soccer/LEDGER_SOCCER.md,The exact scoreline is not the same as the goal gap.,descriptive,,
SO021,NOT-A-CLOSURE,,,?,,soccer/LEDGER_SOCCER.md,"How good the two sides are moves the number by about 2.5×, and the direction is the user's.","descriptive, pre-stated shape",,
SO022,NOT-A-CLOSURE,,,?,,soccer/LEDGER_SOCCER.md,The strength effect shrinks as the clock runs down.,descriptive,,
SO023,EVIDENCE,,,SETTLED,,soccer/LEDGER_SOCCER.md,"The replay reproduces football's own base rates, which is the check that it is not lying.","the replay reproduces football's own base rates on 56,173 matches -- the check that it is not lying",,
SO024,EVIDENCE,,,SETTLED,,soccer/LEDGER_SOCCER.md,ESPN's timeline coverage is severely uneven across Kalshi-bettable leagues.,coverage loss reported per competition rather than hidden; Uruguay 99.0% lost and Kalshi lists it,,
SO025,EVIDENCE,,,SETTLED,,soccer/LEDGER_SOCCER.md,The replayed timeline reproduces the final score per team on 99.4% of matches.,"99.4% score reproduction, with every drop counted",,
SO026,NOT-A-CLOSURE,,,SETTLED,,soccer/LEDGER_SOCCER.md,The 97-cent price the whole idea rests on does not exist late in a match.,"narrowed by its own author after reporting -- every price is read two minutes after a goal, so the ordinary settled-scoreline case is almost absent",,
SO027,NOT-A-CLOSURE,,,SUGGESTIVE,,soccer/LEDGER_SOCCER.md,"At the price actually charged, every state loses money.","SUGGESTIVE, directional, two populations, deliberately not averaged",,
SO028,NOT-A-CLOSURE,,,SETTLED,,soccer/LEDGER_SOCCER.md,The mechanism: the cheap price and the safe scoreline never co-occur.,a mechanism on 7 moments; the 79.2% figure carries it,,
